epoch,aptitude,team_name,starter,pokemon_1,pokemon_2,pokemon_3,pokemon_4,pokemon_5,pokemon_6
27,773,Random 96,5,Gardevoir,Ludicolo,Kabuto,Flygon,Absol,Electabuzz
27,773,Random 70,2,Roggenrola,Poliwrath,Zorua,Malamar,Venusaur,Porygon
27,781,Random 53,0,Poliwag,Gyarados,Farfetch'd,Chatot,Snorlax,Galvantula
27,787,Random 71,0,Whimsicott,Magcargo,Simisage,Jellicent,Karrablast,Seaking
27,798,Random 93,0,Swalot,Spearow,Crustle,Nidorina,Lileep,Alakazam
27,799,Random 64,4,Toxicroak,Lotad,Lycanroc,Altaria,Tauros,Trevenant
27,804,Random 57,2,Infernape,Rowlet,Minior,Whimsicott,Haunter,Dodrio
27,806,Random 72,5,Bunnelby,Gengar,Dodrio,Heliolisk,Deerling,Palpitoad
27,822,Random 98,5,Relicanth,Natu,Ariados,Vivillon,Pangoro,Gible
27,837,Random 68,3,Delphox,Mamoswine,Mantyke,Lapras,Patrat,Venusaur
27,847,Random 91,1,Duosion,Dustox,Doduo,Abra,Typhlosion,Aipom
27,849,Random 89,0,Zoroark,Kangaskhan,Rowlet,Pyroar,Politoed,Magcargo
27,850,Random 70,2,Lickilicky,Tyrantrum,Gardevoir,Honedge,Pidgeot,Lilligant
27,854,Random 84,5,Shiftry,Nidoking,Glalie,Manectric,Serperior,Flygon
27,854,Random 63,2,Haxorus,Bounsweet,Gothitelle,Swampert,Munchlax,Archen
27,855,Random 87,4,Shelmet,Blastoise,Garchomp,Haxorus,Persian,Nidoking
27,858,Random 93,4,Grumpig,Gliscor,Jellicent,Oshawott,Walrein,Whirlipede
27,883,Random 97,3,Ninetales,Ivysaur,Walrein,Slaking,Bruxish,Kabutops
27,888,Random 89,5,Hippowdon,Mawile,Absol,Snivy,Ludicolo,Slowbro
27,894,Random 75,1,Hitmonlee,Tentacool,Sceptile,Shuckle,Chandelure,Salamence
27,912,Random 79,0,Salamence,Sandile,Aromatisse,Decidueye,Elgyem,Accelgor
27,927,Random 52,3,Lucario,Metagross,Donphan,Scolipede,Woobat,Aerodactyl
27,969,Random 86,1,Salazzle,Metagross,Probopass,Swellow,Pinsir,Slaking
27,997,Random 64,3,Skuntank,Salamence,Metagross,Snorlax,Kangaskhan,Gengar
28,12,Random 92,1,Skorupi,Hitmonchan,Rampardos,Mamoswine,Kingdra,Sewaddle
28,13,Random 73,4,Crabrawler,Jumpluff,Heliolisk,Nidoqueen,Typhlosion,Patrat
28,20,Random 62,2,Hawlucha,Dewgong,Lycanroc,Weepinbell,Duskull,Dusclops
28,23,Random 91,0,Dewgong,Ekans,Magnezone,Tyrunt,Vigoroth,Tangela
28,31,Random 70,2,Gengar,Liepard,Dragonite,Munchlax,Oricorio,Wailmer
28,49,Random 59,1,Primeape,Shinx,Aggron,Sharpedo,Ampharos,Wishiwashi
28,67,Random 66,5,Muk,Voltorb,Furret,Morelull,Weepinbell,Snorlax
28,78,Random 94,5,Bewear,Vivillon,Charmander,Misdreavus,Munchlax,Swoobat
28,119,Random 68,0,Delphox,Kangaskhan,Rowlet,Pyroar,Politoed,Magcargo
28,122,Random 78,5,Heracross,Gengar,Dodrio,Heliolisk,Deerling,Palpitoad
28,129,Random 64,5,Medicham,Delibird,Grotle,Happiny,Talonflame,Bonsly
28,158,Random 53,2,Ambipom,Rowlet,Roserade,Umbreon,Haunter,Dodrio
28,177,Random 68,2,Pidgeotto,Garbodor,Archeops,Delibird,Mareanie,Aerodactyl
28,237,Random 85,1,Ledian,Kangaskhan,Poliwrath,Spiritomb,Sliggoo,Flygon
28,277,Random 96,1,Gardevoir,Ludicolo,Kabuto,Flygon,Sharpedo,Anorith
28,318,Random 98,1,Torterra,Jellicent,Delphox,Snorlax,Butterfree,Bouffalant
28,600,Random 67,5,Torkoal,Goodra,Nuzleaf,Golbat,Archeops,Fletchling
28,600,Random 81,4,Totodile,Ampharos,Mudsdale,Wigglytuff,Poliwag,Torracat
28,601,Random 54,5,Gardevoir,Dustox,Ursaring,Murkrow,Litleo,Huntail
28,601,Random 79,1,Ribombee,Nincada,Tepig,Staravia,Swadloon,Primarina
28,601,Random 95,0,Diggersby,Milotic,Escavalier,Beautifly,Solrock,Vikavolt
28,603,Random 80,2,Timburr,Volbeat,Kakuna,Seismitoad,Whiscash,Medicham
28,607,Random 76,4,Espurr,Bellsprout,Relicanth,Vulpix,Kabuto,Hitmonchan
28,610,Random 50,2,Pinsir,Arcanine,Karrablast,Hariyama,Luxray,Weepinbell
28,612,Random 58,3,Servine,Geodude,Aegislash,Elgyem,Riolu,Skuntank
28,620,Random 56,4,Electrike,Haxorus,Jellicent,Oshawott,Walrein,Whirlipede
28,620,Random 63,5,Lurantis,Gardevoir,Mr. Mime,Crawdaunt,Vileplume,Gumshoos
28,620,Random 67,0,Roserade,Metagross,Metapod,Cottonee,Gothitelle,Tyrogue
28,621,Random 82,4,Durant,Wormadam,Mightyena,Golbat,Chinchou,Luxio
28,623,Random 69,0,Vanillite,Medicham,Eelektrik,Salazzle,Silvally,Whismur
28,624,Random 65,1,Gogoat,Lotad,Tentacruel,Snubbull,Dratini,Malamar
28,624,Random 56,1,Gible,Elgyem,Girafarig,Voltorb,Shiftry,Phanpy
28,627,Random 99,3,Avalugg,Rattata,Nidoqueen,Simisage,Litten,Vivillon
28,632,Random 87,2,Mienfoo,Glalie,Noctowl,Goldeen,Mr. Mime,Whiscash
28,633,Random 82,0,Magnezone,Magneton,Heracross,Braviary,Machoke,Dhelmise
28,635,Random 60,0,Doublade,Chikorita,Comfey,Riolu,Typhlosion,Furret
28,651,Random 89,3,Phanpy,Trumbeak,Absol,Rapidash,Haunter,Altaria
28,654,Random 54,5,Torkoal,Skuntank,Munchlax,Gliscor,Absol,Electabuzz
28,654,Random 57,2,Klinklang,Caterpie,Klefki,Bastiodon,Hoothoot,Lilligant
28,655,Random 84,2,Mienshao,Roselia,Bunnelby,Pansage,Seaking,Weepinbell
28,658,Random 77,4,Illumise,Skitty,Salazzle,Mareanie,Taillow,Cherrim
28,658,Random 86,5,Hydreigon,Drifblim,Hitmonlee,Klang,Leafeon,Rapidash
28,661,Random 77,5,Glameow,Altaria,Marshtomp,Nuzleaf,Trumbeak,Porygon2
28,662,Random 93,4,Whiscash,Flaaffy,Heracross,Greninja,Quilladin,Trevenant
28,669,Random 65,4,Elekid,Lucario,Magmortar,Numel,Dustox,Vaporeon
28,671,Random 86,0,Haxorus,Kakuna,Breloom,Pawniard,Pansear,Flareon
28,673,Random 54,5,Treecko,Rockruff,Eelektrik,Porygon-Z,Chimecho,Teddiursa
28,673,Random 72,5,Ribombee,Primarina,Lileep,Clauncher,Wishiwashi,Seaking
28,678,Random 74,4,Swirlix,Sawk,Crobat,Vikavolt,Surskit,Grumpig
28,681,Random 74,4,Tyranitar,Kecleon,Gothitelle,Absol,Unown,Drifloon
28,682,Random 96,4,Tepig,Munna,Anorith,Spiritomb,Hydreigon,Reuniclus
28,683,Random 79,2,Gardevoir,Bounsweet,Gothitelle,Swampert,Munchlax,Archen
28,691,Random 73,4,Nosepass,Volcarona,Blaziken,Grumpig,Scatterbug,Sableye
28,692,Random 90,1,Hitmonchan,Rampardos,Poliwhirl,Miltank,Krabby,Mawile
28,693,Random 97,1,Pupitar,Tsareena,Cottonee,Golisopod,Tauros,Houndour
28,698,Random 97,2,Sunflora,Froakie,Malamar,Dhelmise,Golduck,Skarmory
28,699,Random 70,1,Roggenrola,Poliwrath,Ferrothorn,Kakuna,Pichu,Nincada
28,712,Random 90,2,Electivire,Charizard,Zorua,Malamar,Venusaur,Porygon
28,720,Random 93,3,Grumpig,Gliscor,Empoleon,Seismitoad,Mothim,Wingull
28,726,Random 89,2,Hippowdon,Mawile,Absol,Rowlet,Scizor,Magmar
28,731,Random 96,0,Fletchinder,Nincada,Pyroar,Gallade,Magmar,Trubbish
28,734,Random 63,2,Haxorus,Gastrodon,Decidueye,Florges,Magby,Yanmega
28,738,Random 60,5,Piloswine,Furret,Infernape,Snivy,Ludicolo,Slowbro
28,740,Random 97,4,Doduo,Gallade,Palossand,Charjabug,Amoonguss,Oricorio
28,746,Random 64,0,Abra,Mudsdale,Venipede,Blaziken,Golisopod,Florges
28,760,Random 67,2,Staravia,Beedrill,Weavile,Rufflet,Bellossom,Shelgon
28,762,Random 78,2,Oshawott,Electivire,Weepinbell,Sceptile,Rhyperior,Scatterbug
28,762,Random 83,4,Mimikyu,Carracosta,Lilligant,Eelektrik,Roselia,Mawile
28,769,Random 93,1,Fraxure,Beautifly,Ludicolo,Poliwag,Hariyama,Slurpuff
28,774,Random 78,2,Liepard,Magnezone,Garchomp,Mienfoo,Castform,Carracosta
28,778,Random 83,3,Azurill,Incineroar,Noivern,Torterra,Yungoos,Parasect
28,783,Random 72,1,Dustox,Herdier,Exeggcute,Arbok,Ninjask,Blastoise
28,788,Random 57,5,Infernape,Rowlet,Minior,Whimsicott,Drampa,Kommo-o
28,790,Random 93,5,Swalot,Scrafty,Turtonator,Onix,Pinsir,Maractus
28,794,Random 71,0,Porygon-Z,Spearow,Crustle,Nidorina,Lileep,Alakazam
28,820,Random 96,1,Croconaw,Finneon,Deino,Swampert,Noctowl,Machop
28,825,Random 79,2,Salamence,Sandile,Aromatisse,Decidueye,Elgyem,Ampharos
28,834,Random 87,4,Shelmet,Blastoise,Garchomp,Haxorus,Persian,Nidoking
28,847,Random 70,5,Lickilicky,Tyrantrum,Gardevoir,Honedge,Serperior,Flygon
28,876,Random 91,4,Crobat,Charizard,Mandibuzz,Manectric,Gengar,Graveler
28,884,Random 84,2,Shiftry,Nidoking,Glalie,Manectric,Pidgeot,Lilligant
28,886,Random 65,4,Pinsir,Miltank,Magneton,Vespiquen,Emolga,Greninja
28,893,Random 97,3,Ninetales,Ivysaur,Walrein,Slaking,Bruxish,Kabutops
28,895,Random 64,4,Toxicroak,Lotad,Lycanroc,Altaria,Tauros,Trevenant
28,906,Random 72,1,Bunnelby,Litten,Beedrill,Kricketot,Pidgeot,Chesnaught
28,925,Random 89,3,Zoroark,Mamoswine,Mantyke,Lapras,Patrat,Venusaur
28,932,Random 67,0,Pikachu,Lotad,Garbodor,Salamence,Porygon-Z,Accelgor
28,963,Random 52,3,Lucario,Metagross,Donphan,Scolipede,Woobat,Aerodactyl
28,977,Random 86,1,Salazzle,Metagross,Probopass,Swellow,Pinsir,Slaking
28,992,Random 64,3,Skuntank,Salamence,Metagross,Snorlax,Kangaskhan,Gengar
29,87,Random 71,0,Beldum,Nosepass,Sawsbuck,Jumpluff,Charmeleon,Tyranitar
29,93,Random 59,4,Chinchou,Houndoom,Aurorus,Musharna,Dodrio,Aipom
29,121,Random 65,1,Elekid,Lucario,Magmortar,Numel,Dustox,Anorith
29,132,Random 50,1,Turtonator,Typhlosion,Chatot,Cradily,Mankey,Weavile
29,151,Random 66,4,Bronzong,Scraggy,Magnezone,Croconaw,Castform,Drowzee
29,165,Random 78,4,Oshawott,Electivire,Heracross,Greninja,Quilladin,Trevenant
29,172,Random 74,3,Mareep,Barboach,Greninja,Psyduck,Snover,Zweilous
29,237,Random 89,1,Hippowdon,Mawile,Absol,Kricketot,Pidgeot,Chesnaught
29,243,Random 79,0,Salamence,Sandile,Aromatisse,Decidueye,Elgyem,Tyrogue
29,600,Random 76,1,Kadabra,Banette,Sudowoodo,Conkeldurr,Sawk,Crabominable
29,602,Random 56,2,Gourgeist,Aurorus,Diglett,Blissey,Skuntank,Starmie
29,603,Random 83,2,Azurill,Incineroar,Noivern,Torterra,Magby,Yanmega
29,603,Random 68,5,Sableye,Lickitung,Krokorok,Chimecho,Blastoise,Octillery
29,606,Random 58,4,Gastrodon,Kricketune,Togekiss,Bonsly,Drowzee,Piplup
29,607,Random 75,2,Vanilluxe,Happiny,Miltank,Tranquill,Shellder,Goldeen
29,608,Random 96,3,Tepig,Munna,Anorith,Spiritomb,Hydreigon,Altaria
29,609,Random 82,5,Zorua,Eelektrik,Magby,Hawlucha,Abra,Serperior
29,609,Random 91,4,Wingull,Trevenant,Nosepass,Tauros,Scyther,Scolipede
29,613,Random 79,2,Grubbin,Butterfree,Delcatty,Passimian,Quilava,Corsola
29,614,Random 57,1,Murkrow,Oricorio,Nidoran-F,Pikipek,Garchomp,Seedot
29,616,Random 52,0,Nidorina,Poliwag,Gliscor,Silvally,Eelektrik,Buizel
29,616,Random 83,5,Mudkip,Sableye,Loudred,Excadrill,Clefairy,Sunkern
29,619,Random 93,5,Poliwrath,Ribombee,Type: Null,Litten,Sylveon,Mandibuzz
29,623,Random 64,4,Shroomish,Goomy,Noibat,Kabuto,Klink,Clawitzer
29,623,Random 77,3,Grotle,Azurill,Miltank,Archeops,Krabby,Porygon
29,627,Random 53,0,Chikorita,Flygon,Clawitzer,Trevenant,Octillery,Onix
29,628,Random 95,2,Diggersby,Milotic,Escavalier,Beautifly,Munchlax,Archen
29,630,Random 51,3,Tympole,Weavile,Shiftry,Wurmple,Metang,Quilladin
29,630,Random 60,0,Swampert,Lombre,Kadabra,Shieldon,Muk,Poliwrath
29,632,Random 94,0,Goodra,Leafeon,Tyrunt,Glameow,Absol,Duskull
29,646,Random 62,4,Roggenrola,Sealeo,Braviary,Blaziken,Serperior,Bronzor
29,646,Random 87,5,Porygon2,Nidoking,Mienfoo,Spinarak,Crobat,Donphan
29,647,Random 97,4,Nosepass,Feraligatr,Stufful,Druddigon,Metagross,Pidgeot
29,661,Random 98,5,Snover,Dustox,Ursaring,Murkrow,Litleo,Huntail
29,661,Random 54,0,Gardevoir,Phione,Emboar,Gallade,Sunkern,Bunnelby
29,668,Random 89,4,Phanpy,Trumbeak,Absol,Rapidash,Haunter,Reuniclus
29,668,Random 92,2,Pyroar,Clamperl,Stunfisk,Combee,Shellder,Lumineon
29,670,Random 99,2,Quagsire,Shuckle,Umbreon,Larvesta,Tyrunt,Alomomola
29,674,Random 96,4,Gardevoir,Ludicolo,Kabuto,Flygon,Sharpedo,Vaporeon
29,678,Random 63,0,Lurantis,Gardevoir,Venipede,Blaziken,Golisopod,Florges
29,682,Random 64,5,Abra,Mudsdale,Mr. Mime,Crawdaunt,Vileplume,Gumshoos
29,684,Random 93,5,Swalot,Scrafty,Turtonator,Onix,Pinsir,Maractus
29,684,Random 98,1,Gallade,Remoraid,Claydol,Mantyke,Tranquill,Fraxure
29,685,Random 74,4,Swirlix,Sawk,Jellicent,Oshawott,Walrein,Whirlipede
29,686,Random 95,1,Larvitar,Golem,Ninjask,Wingull,Pineco,Sealeo
29,695,Random 97,2,Pupitar,Tsareena,Cottonee,Golisopod,Tauros,Shelgon
29,701,Random 63,4,Skiploom,Rampardos,Aerodactyl,Meowstic-F,Vaporeon,Cascoon
29,707,Random 72,2,Bunnelby,Litten,Beedrill,Rowlet,Scizor,Magmar
29,709,Random 96,0,Fletchinder,Nincada,Pyroar,Gallade,Magmar,Dhelmise
29,714,Random 57,3,Infernape,Mamoswine,Mantyke,Lapras,Patrat,Venusaur
29,724,Random 90,4,Electivire,Lotad,Lycanroc,Altaria,Tauros,Trevenant
29,724,Random 89,5,Brionne,Vikavolt,Crustle,Hypno,Cranidos,Nidoking
29,724,Random 96,0,Lapras,Stoutland,Florges,Bellsprout,Typhlosion,Dustox
29,725,Random 67,1,Staravia,Beedrill,Weavile,Rufflet,Bellossom,Houndour
29,729,Random 69,5,Vanillite,Medicham,Eelektrik,Salazzle,Silvally,Electabuzz
29,730,Random 65,1,Phanpy,Excadrill,Roselia,Salandit,Houndour,Ivysaur
29,733,Random 86,4,Hydreigon,Jumpluff,Heliolisk,Nidoqueen,Typhlosion,Patrat
29,735,Random 79,0,Gardevoir,Bounsweet,Gothitelle,Swampert,Solrock,Vikavolt
29,736,Random 73,5,Crabrawler,Drifblim,Hitmonlee,Klang,Leafeon,Rapidash
29,738,Random 60,5,Piloswine,Furret,Infernape,Snivy,Ludicolo,Slowbro
29,743,Random 73,5,Yanmega,Tranquill,Marshtomp,Chinchou,Pansage,Sewaddle
29,746,Random 86,5,Seel,Torchic,Dratini,Larvitar,Slowking,Chingling
29,756,Random 82,0,Magnezone,Magneton,Heracross,Braviary,Machoke,Trubbish
29,759,Random 67,2,Roserade,Metagross,Metapod,Cottonee,Gothitelle,Ampharos
29,775,Random 69,4,Comfey,Hoppip,Nidoqueen,Carracosta,Dwebble,Goldeen
29,777,Random 54,0,Torkoal,Skuntank,Munchlax,Gliscor,Absol,Whismur
29,779,Random 63,3,Haxorus,Gastrodon,Decidueye,Florges,Yungoos,Parasect
29,791,Random 85,2,Ledian,Kangaskhan,Poliwrath,Mienfoo,Castform,Carracosta
29,793,Random 93,2,Whiscash,Flaaffy,Weepinbell,Sceptile,Rhyperior,Scatterbug
29,795,Random 70,4,Lickilicky,Blastoise,Garchomp,Haxorus,Persian,Nidoking
29,797,Random 78,1,Liepard,Magnezone,Garchomp,Spiritomb,Sliggoo,Flygon
29,804,Random 78,2,Beldum,Scizor,Honchkrow,Watchog,Fennekin,Pelipper
29,808,Random 64,2,Toxicroak,Charizard,Zorua,Malamar,Venusaur,Porygon
29,825,Random 67,3,Tynamo,Rampardos,Koffing,Rapidash,Gabite,Diggersby
29,825,Random 85,0,Lileep,Combusken,Phanpy,Grumpig,Sewaddle,Meowth
29,834,Random 67,0,Pikachu,Lotad,Garbodor,Salamence,Porygon-Z,Accelgor
29,846,Random 65,4,Pinsir,Miltank,Magneton,Vespiquen,Emolga,Greninja
29,849,Random 71,0,Porygon-Z,Spearow,Crustle,Pyroar,Politoed,Magcargo
29,863,Random 89,2,Zoroark,Rowlet,Minior,Whimsicott,Drampa,Kommo-o
29,878,Random 87,5,Shelmet,Tyrantrum,Gardevoir,Honedge,Serperior,Flygon
29,879,Random 70,5,Shellder,Poliwhirl,Bagon,Turtwig,Delibird,Mightyena
29,883,Random 68,0,Delphox,Kangaskhan,Rowlet,Nidorina,Lileep,Alakazam
29,893,Random 98,1,Torterra,Jellicent,Delphox,Snorlax,Butterfree,Bouffalant
29,907,Random 84,4,Shiftry,Nidoking,Mandibuzz,Manectric,Gengar,Graveler
29,921,Random 70,2,Gengar,Liepard,Dragonite,Munchlax,Oricorio,Wailmer
29,930,Random 97,3,Ninetales,Ivysaur,Walrein,Slaking,Woobat,Aerodactyl
29,930,Random 91,2,Crobat,Charizard,Glalie,Manectric,Pidgeot,Lilligant
29,964,Random 52,3,Lucario,Metagross,Donphan,Scolipede,Bruxish,Kabutops
29,976,Random 86,3,Salazzle,Metagross,Probopass,Swellow,Kangaskhan,Gengar
29,992,Random 64,1,Skuntank,Salamence,Metagross,Snorlax,Pinsir,Slaking
30,70,Random 68,1,Duskull,Fletchling,Pignite,Marowak,Alakazam,Shellder
30,71,Random 76,2,Ariados,Swanna,Abra,Vulpix,Electrode,Purugly
30,95,Random 56,3,Golduck,Decidueye,Zorua,Snover,Shroomish,Happiny
30,114,Random 87,4,Lurantis,Porygon2,Simisage,Bonsly,Luxray,Meowstic-M
30,124,Random 77,2,Duosion,Minccino,Seismitoad,Zangoose,Watchog,Deino
30,136,Random 94,1,Golduck,Krokorok,Ducklett,Gloom,Umbreon,Metang
30,146,Random 61,5,Togedemaru,Riolu,Panpour,Blitzle,Squirtle,Noctowl
30,150,Random 52,3,Unfezant,Beautifly,Fomantis,Gogoat,Magcargo,Tranquill
30,159,Random 59,4,Chinchou,Houndoom,Heliolisk,Nidoqueen,Typhlosion,Patrat
30,177,Random 63,2,Nincada,Remoraid,Eelektrik,Bouffalant,Hitmonchan,Pachirisu
30,182,Random 89,2,Zoroark,Rowlet,Minior,Whimsicott,Krookodile,Charizard
30,192,Random 62,5,Marshtomp,Furfrou,Seviper,Skiploom,Sandygast,Sawk
30,209,Random 65,2,Pinsir,Miltank,Metapod,Cottonee,Gothitelle,Ampharos
30,217,Random 86,4,Hydreigon,Jumpluff,Aurorus,Musharna,Dodrio,Aipom
30,301,Random 79,2,Salamence,Liepard,Dragonite,Munchlax,Oricorio,Wailmer
30,600,Random 90,4,Infernape,Skuntank,Mudkip,Marill,Diglett,Dunsparce
30,602,Random 73,1,Reuniclus,Metapod,Trumbeak,Rhyhorn,Silvally,Wailord
30,602,Random 83,2,Mismagius,Pansear,Bisharp,Primeape,Gogoat,Purugly
30,602,Random 85,0,Gengar,Bounsweet,Gabite,Hippopotas,Whiscash,Geodude
30,602,Random 99,2,Ursaring,Conkeldurr,Tropius,Lickitung,Rhyhorn,Scrafty
30,603,Random 58,0,Arbok,Silvally,Diglett,Pichu,Trumbeak,Kakuna
30,608,Random 66,2,Lickitung,Leavanny,Ferrothorn,Azurill,Charmeleon,Foongus
30,609,Random 69,4,Pyroar,Mandibuzz,Karrablast,Silcoon,Krabby,Vigoroth
30,611,Random 79,5,Flygon,Skitty,Quagsire,Heracross,Duosion,Flabebe
30,612,Random 82,1,Magnezone,Magneton,Heracross,Braviary,Machoke,Seedot
30,617,Random 74,3,Mareep,Barboach,Greninja,Psyduck,Snover,Zweilous
30,628,Random 72,0,Trubbish,Heracross,Aegislash,Mantyke,Talonflame,Vanilluxe
30,640,Random 67,5,Murkrow,Sealeo,Relicanth,Primeape,Dewpider,Mr. Mime
30,642,Random 92,0,Unown,Dartrix,Piloswine,Krabby,Lilligant,Electrode
30,644,Random 78,2,Alakazam,Zorua,Golbat,Duskull,Jynx,Vileplume
30,649,Random 88,4,Steenee,Sandile,Type: Null,Magmortar,Scraggy,Ledyba
30,651,Random 89,5,Kadabra,Ponyta,Lurantis,Monferno,Kricketune,Snover
30,654,Random 51,1,Vanillish,Bronzong,Poliwag,Mightyena,Kingler,Fraxure
30,657,Random 98,1,Primeape,Graveler,Eelektrik,Clawitzer,Clefable,Sableye
30,663,Random 65,2,Elekid,Tsareena,Cottonee,Golisopod,Tauros,Shelgon
30,676,Random 60,5,Slowpoke,Pupitar,Absol,Marowak,Kakuna,Crabominable
30,677,Random 80,4,Aerodactyl,Poliwag,Chimecho,Furfrou,Bronzong,Seedot
30,681,Random 89,5,Phanpy,Trumbeak,Absol,Snivy,Ludicolo,Slowbro
30,689,Random 91,0,Wingull,Bounsweet,Gothitelle,Swampert,Solrock,Vikavolt
30,689,Random 71,4,Beldum,Haxorus,Crobat,Vikavolt,Surskit,Grumpig
30,692,Random 93,1,Snorunt,Trevenant,Oddish,Braviary,Bronzor,Bergmite
30,693,Random 74,0,Conkeldurr,Talonflame,Gorebyss,Venomoth,Watchog,Cinccino
30,698,Random 96,5,Gardevoir,Ludicolo,Kabuto,Honedge,Serperior,Flygon
30,701,Random 57,1,Miltank,Porygon2,Rotom,Bronzong,Jellicent,Swinub
30,703,Random 56,0,Electrike,Nosepass,Sawsbuck,Jumpluff,Charmeleon,Tyranitar
30,705,Random 93,2,Swalot,Scrafty,Beedrill,Rowlet,Scizor,Magmar
30,706,Random 63,5,Lurantis,Gardevoir,Magby,Hawlucha,Abra,Serperior
30,707,Random 96,0,Lapras,Stoutland,Emboar,Gallade,Sunkern,Bunnelby
30,711,Random 72,5,Bunnelby,Litten,Turtonator,Onix,Pinsir,Maractus
30,722,Random 96,0,Fletchinder,Nincada,Pyroar,Gallade,Magmar,Dhelmise
30,726,Random 60,4,Piloswine,Furret,Infernape,Rapidash,Haunter,Reuniclus
30,726,Random 57,0,Murkrow,Oricorio,Nidoran-F,Pikipek,Garchomp,Trubbish
30,726,Random 71,2,Carbink,Heracross,Murkrow,Wailord,Typhlosion,Roggenrola
30,730,Random 93,5,Poliwrath,Ribombee,Type: Null,Litten,Sylveon,Mandibuzz
30,730,Random 91,5,Tangrowth,Milotic,Tsareena,Diggersby,Dewott,Arcanine
30,740,Random 96,0,Delibird,Throh,Shroomish,Herdier,Mr. Mime,Exploud
30,754,Random 97,1,Pupitar,Lucario,Magmortar,Numel,Dustox,Anorith
30,754,Random 82,1,Basculin,Weedle,Pangoro,Bastiodon,Pineco,Vanillish
30,756,Random 70,0,Gengar,Sandile,Aromatisse,Decidueye,Elgyem,Tyrogue
30,768,Random 82,0,Zorua,Eelektrik,Venipede,Blaziken,Golisopod,Florges
30,768,Random 54,0,Gardevoir,Phione,Florges,Bellsprout,Typhlosion,Dustox
30,770,Random 54,1,Amoonguss,Wimpod,Krokorok,Kricketot,Pidgeot,Chesnaught
30,774,Random 90,2,Electivire,Lotad,Lycanroc,Altaria,Tauros,Yanmega
30,779,Random 87,4,Shelmet,Tyrantrum,Gardevoir,Flygon,Sharpedo,Vaporeon
30,785,Random 84,2,Omanyte,Komala,Dusclops,Gothorita,Audino,Gulpin
30,788,Random 50,1,Turtonator,Typhlosion,Chatot,Cradily,Mankey,Weavile
30,806,Random 83,4,Azurill,Incineroar,Noivern,Torterra,Magby,Trevenant
30,806,Random 79,4,Gardevoir,Trevenant,Nosepass,Tauros,Scyther,Scolipede
30,807,Random 84,2,Mamoswine,Cacturne,Milotic,Roselia,Drampa,Kommo-o
30,809,Random 50,3,Infernape,Silcoon,Cinccino,Archen,Dratini,Wigglytuff
30,818,Random 54,3,Woobat,Gastrodon,Petilil,Vespiquen,Jangmo-o,Klefki
30,826,Random 64,2,Toxicroak,Charizard,Zorua,Malamar,Venusaur,Porygon
30,828,Random 93,1,Whiscash,Beedrill,Weavile,Rufflet,Bellossom,Houndour
30,830,Random 59,3,Bruxish,Komala,Plusle,Larvesta,Palossand,Poliwhirl
30,831,Random 69,5,Vanillite,Medicham,Eelektrik,Salazzle,Silvally,Electabuzz
30,846,Random 89,3,Hippowdon,Mawile,Absol,Glalie,Ribombee,Ninetales
30,865,Random 78,3,Oshawott,Electivire,Heracross,Greninja,Quilladin,Venusaur
30,884,Random 67,3,Pikachu,Lotad,Garbodor,Salamence,Porygon-Z,Kabutops
30,885,Random 52,0,Lucario,Metagross,Donphan,Scolipede,Bruxish,Accelgor
30,886,Random 57,4,Infernape,Mamoswine,Mantyke,Lapras,Patrat,Trevenant
30,899,Random 98,1,Torterra,Jellicent,Delphox,Snorlax,Butterfree,Bouffalant
30,901,Random 97,4,Ninetales,Ivysaur,Walrein,Druddigon,Metagross,Pidgeot
30,910,Random 84,4,Shiftry,Nidoking,Mandibuzz,Manectric,Gengar,Graveler
30,920,Random 68,0,Delphox,Kangaskhan,Rowlet,Nidorina,Lileep,Alakazam
30,926,Random 67,4,Roserade,Metagross,Magneton,Vespiquen,Emolga,Greninja
30,928,Random 91,2,Crobat,Charizard,Glalie,Manectric,Pidgeot,Lilligant
30,944,Random 97,2,Gothita,Paras,Dartrix,Horsea,Pancham,Exeggcute
30,963,Random 97,3,Nosepass,Feraligatr,Stufful,Slaking,Woobat,Aerodactyl
30,969,Random 86,3,Salazzle,Metagross,Probopass,Swellow,Kangaskhan,Gengar
30,993,Random 64,1,Skuntank,Salamence,Metagross,Snorlax,Pinsir,Slaking
31,37,Random 52,5,Bronzong,Aegislash,Golurk,Swellow,Lopunny,Poliwrath
31,52,Random 69,2,Joltik,Exeggcute,Pidgey,Piloswine,Ribombee,Basculin
31,56,Random 60,3,Slowking,Stunfisk,Riolu,Meditite,Burmy,Gloom
31,60,Random 75,4,Politoed,Armaldo,Pansage,Kabutops,Litwick,Panpour
31,85,Random 58,4,Blitzle,Amoonguss,Carbink,Tsareena,Bayleef,Feraligatr
31,88,Random 86,4,Blastoise,Vaporeon,Whirlipede,Helioptile,Drowzee,Lilligant
31,120,Random 87,3,Wurmple,Ampharos,Seviper,Avalugg,Hitmontop,Rampardos
31,164,Random 89,0,Hippowdon,Mawile,Slaking,Magnemite,Silvally,Skuntank
31,182,Random 91,1,Chesnaught,Cyndaquil,Crabominable,Cherrim,Sawsbuck,Spinda
31,184,Random 85,2,Gengar,Bounsweet,Weepinbell,Sceptile,Rhyperior,Scatterbug
31,231,Random 96,2,Gardevoir,Ludicolo,Milotic,Roselia,Drampa,Kommo-o
